,avg_runs,candies,is_possible,map_layout,num_paths,std_runs,successes,walls
406,1863.1,"(array([ 2,  3,  4,  5,  6,  9, 10, 11, 12, 13, 14, 16, 19, 22, 23],
      dtype=int64),)",True,0133333113333331311311330,2,612.409658643624,10.0,"(array([ 1,  7,  8, 15, 17, 18, 20, 21], dtype=int64),)"
407,2480.0,"(array([ 3,  4,  7,  8,  9, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21],
      dtype=int64),)",False,0113311333131333333333110,0,0.0,0.0,"(array([ 1,  2,  5,  6, 10, 12, 22, 23], dtype=int64),)"
408,1406.3,"(array([ 1,  3,  4,  5,  6, 11, 12, 13, 14, 15, 16, 17, 18, 20, 23],
      dtype=int64),)",True,0313333111133333333131130,6,523.593363212331,17.0,"(array([ 2,  7,  8,  9, 10, 19, 21, 22], dtype=int64),)"
409,1394.85,"(array([ 1,  2,  6,  7,  8,  9, 12, 13, 14, 15, 17, 18, 21, 22, 23],
      dtype=int64),)",True,0331113333113333133113330,6,422.2305383318454,18.0,"(array([ 3,  4,  5, 10, 11, 16, 19, 20], dtype=int64),)"
410,1878.25,"(array([ 1,  3,  4,  5,  8,  9, 10, 11, 12, 13, 15, 17, 18, 20, 23],
      dtype=int64),)",True,0313331133333313133131130,2,549.1274783690942,11.0,"(array([ 2,  6,  7, 14, 16, 19, 21, 22], dtype=int64),)"
411,1522.0,"(array([ 1,  2,  3,  4,  6,  8, 10, 11, 12, 13, 14, 16, 18, 19, 23],
      dtype=int64),)",True,0333313131333331313311130,5,566.5499977936635,15.0,"(array([ 5,  7,  9, 15, 17, 20, 21, 22], dtype=int64),)"
412,2480.0,"(array([ 1,  4,  5,  6,  7,  8, 10, 11, 12, 13, 15, 16, 19, 20, 22],
      dtype=int64),)",False,0311333331333313311331310,0,0.0,0.0,"(array([ 2,  3,  9, 14, 17, 18, 21, 23], dtype=int64),)"
413,1623.15,"(array([ 1,  5,  6,  8,  9, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23],
      dtype=int64),)",True,0311133133133133311333330,2,534.0263359610648,15.0,"(array([ 2,  3,  4,  7, 10, 13, 17, 18], dtype=int64),)"
414,2082.7,"(array([ 2,  3,  5,  6,  7,  8, 10, 11, 13, 14, 18, 19, 21, 22, 23],
      dtype=int64),)",True,0133133331331331113313330,3,519.6263176552935,7.0,"(array([ 1,  4,  9, 12, 15, 16, 17, 20], dtype=int64),)"
415,2480.0,"(array([ 1,  3,  5,  7,  8,  9, 11, 13, 14, 15, 16, 17, 20, 21, 23],
      dtype=int64),)",False,0313131333131333331133130,0,0.0,0.0,"(array([ 2,  4,  6, 10, 12, 18, 19, 22], dtype=int64),)"
416,2480.0,"(array([ 1,  2,  3,  4,  6,  7,  9, 10, 11, 12, 15, 16, 17, 21, 22],
      dtype=int64),)",False,0333313313333113331113310,0,0.0,0.0,"(array([ 5,  8, 13, 14, 18, 19, 20, 23], dtype=int64),)"
417,2480.0,"(array([ 2,  3,  4,  6,  7,  8,  9, 10, 12, 17, 18, 19, 20, 21, 23],
      dtype=int64),)",False,0133313333313111133333130,0,0.0,0.0,"(array([ 1,  5, 11, 13, 14, 15, 16, 22], dtype=int64),)"
418,1517.4,"(array([ 1,  3,  6,  8,  9, 10, 11, 12, 15, 16, 17, 18, 19, 21, 22],
      dtype=int64),)",True,0313113133333113333313310,2,557.2010768115941,15.0,"(array([ 2,  4,  5,  7, 13, 14, 20, 23], dtype=int64),)"
419,2480.0,"(array([ 1,  3,  4,  5,  6,  7,  8,  9, 11, 13, 15, 20, 21, 22, 23],
      dtype=int64),)",False,0313333333131313111133330,0,0.0,0.0,"(array([ 2, 10, 12, 14, 16, 17, 18, 19], dtype=int64),)"
420,2422.7,"(array([ 2,  3,  4,  5,  6,  7,  9, 11, 12, 14, 15, 19, 21, 22, 23],
      dtype=int64),)",True,0133333313133133111313330,1,225.96838274413525,1.0,"(array([ 1,  8, 10, 13, 16, 17, 18, 20], dtype=int64),)"
421,2480.0,"(array([ 1,  2,  3,  4,  7,  8,  9, 10, 12, 13, 14, 16, 20, 21, 22],
      dtype=int64),)",False,0333311333313331311133310,0,0.0,0.0,"(array([ 5,  6, 11, 15, 17, 18, 19, 23], dtype=int64),)"
422,2340.4,"(array([ 1,  2,  3,  7,  8,  9, 10, 11, 12, 15, 16, 19, 21, 22, 23],
      dtype=int64),)",True,0333111333333113311313330,1,333.73288720172604,2.0,"(array([ 4,  5,  6, 13, 14, 17, 18, 20], dtype=int64),)"
423,2480.0,"(array([ 1,  2,  5,  6,  7,  9, 10, 11, 12, 13, 14, 15, 16, 17, 18],
      dtype=int64),)",False,0331133313333333333111110,0,0.0,0.0,"(array([ 3,  4,  8, 19, 20, 21, 22, 23], dtype=int64),)"
424,2480.0,"(array([ 1,  4,  5,  6,  9, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22],
      dtype=int64),)",False,0311333113113333313333310,0,0.0,0.0,"(array([ 2,  3,  7,  8, 10, 11, 17, 23], dtype=int64),)"
425,2480.0,"(array([ 1,  2,  5,  6,  7,  8, 10, 11, 13, 16, 17, 19, 20, 21, 22],
      dtype=int64),)",False,0331133331331311331333310,0,0.0,0.0,"(array([ 3,  4,  9, 12, 14, 15, 18, 23], dtype=int64),)"
426,2480.0,"(array([ 1,  4,  5,  8,  9, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23],
      dtype=int64),)",False,0311331133113333333313130,0,0.0,0.0,"(array([ 2,  3,  6,  7, 10, 11, 20, 22], dtype=int64),)"
427,2480.0,"(array([ 3,  5,  6,  9, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0113133113113333133333330,0,0.0,0.0,"(array([ 1,  2,  4,  7,  8, 10, 11, 16], dtype=int64),)"
428,2480.0,"(array([ 1,  3,  4,  5,  6,  8,  9, 10, 11, 12, 13, 17, 19, 21, 23],
      dtype=int64),)",False,0313333133333311131313130,0,0.0,0.0,"(array([ 2,  7, 14, 15, 16, 18, 20, 22], dtype=int64),)"
429,2480.0,"(array([ 2,  3,  4,  7,  9, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23],
      dtype=int64),)",False,0133311313113313333133330,0,0.0,0.0,"(array([ 1,  5,  6,  8, 10, 11, 14, 19], dtype=int64),)"
430,2480.0,"(array([ 1,  3,  4,  5,  7,  8,  9, 11, 12, 13, 15, 16, 17, 19, 23],
      dtype=int64),)",False,0313331333133313331311130,0,0.0,0.0,"(array([ 2,  6, 10, 14, 18, 20, 21, 22], dtype=int64),)"
431,1448.45,"(array([ 1,  2,  3,  4,  6,  7,  8,  9, 10, 14, 15, 16, 17, 19, 22],
      dtype=int64),)",True,0333313333311133331311310,4,596.7871039994078,15.0,"(array([ 5, 11, 12, 13, 18, 20, 21, 23], dtype=int64),)"
432,2480.0,"(array([ 1,  2,  3,  4,  6,  8,  9, 12, 13, 15, 16, 19, 20, 22, 23],
      dtype=int64),)",False,0333313133113313311331330,0,0.0,0.0,"(array([ 5,  7, 10, 11, 14, 17, 18, 21], dtype=int64),)"
433,2480.0,"(array([ 2,  4,  6,  7,  8,  9, 10, 11, 13, 14, 17, 19, 20, 21, 22],
      dtype=int64),)",False,0131313333331331131333310,0,0.0,0.0,"(array([ 1,  3,  5, 12, 15, 16, 18, 23], dtype=int64),)"
434,1670.95,"(array([ 1,  2,  6,  8,  9, 10, 11, 12, 13, 15, 17, 18, 20, 21, 23],
      dtype=int64),)",True,0331113133333313133133130,2,512.2192377293145,15.0,"(array([ 3,  4,  5,  7, 14, 16, 19, 22], dtype=int64),)"
435,2480.0,"(array([ 2,  3,  4,  9, 10, 11, 12, 15, 16, 17, 18, 19, 20, 21, 22],
      dtype=int64),)",False,0133311113333113333333310,0,0.0,0.0,"(array([ 1,  5,  6,  7,  8, 13, 14, 23], dtype=int64),)"
436,1976.75,"(array([ 1,  2,  5,  8,  9, 10, 12, 13, 14, 15, 16, 19, 21, 22, 23],
      dtype=int64),)",True,0331131133313333311313330,1,578.6548949935532,9.0,"(array([ 3,  4,  6,  7, 11, 17, 18, 20], dtype=int64),)"
437,2480.0,"(array([ 1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 14, 15, 16, 17, 20],
      dtype=int64),)",False,0333333333311133331131110,0,0.0,0.0,"(array([11, 12, 13, 18, 19, 21, 22, 23], dtype=int64),)"
438,1171.85,"(array([ 1,  2,  7,  8,  9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19],
      dtype=int64),)",True,0331111333333333333311110,6,317.998628141695,19.0,"(array([ 3,  4,  5,  6, 20, 21, 22, 23], dtype=int64),)"
439,1567.4,"(array([ 1,  2,  4,  6,  7,  8,  9, 10, 11, 13, 14, 15, 19, 21, 22],
      dtype=int64),)",True,0331313333331333111313310,3,573.0817044715352,15.0,"(array([ 3,  5, 12, 16, 17, 18, 20, 23], dtype=int64),)"
440,2023.4,"(array([ 1,  2,  4,  5,  8,  9, 10, 11, 12, 13, 14, 16, 18, 19, 22],
      dtype=int64),)",True,0331331133333331313311310,2,551.5596431937347,8.0,"(array([ 3,  6,  7, 15, 17, 20, 21, 23], dtype=int64),)"
441,1540.95,"(array([ 1,  2,  5,  6,  7,  8,  9, 11, 12, 15, 17, 18, 20, 21, 23],
      dtype=int64),)",True,0331133333133113133133130,5,556.3525388636237,15.0,"(array([ 3,  4, 10, 13, 14, 16, 19, 22], dtype=int64),)"
442,1913.4,"(array([ 1,  2,  3,  4,  8,  9, 11, 12, 13, 14, 15, 16, 17, 18, 23],
      dtype=int64),)",True,0333311133133333333111130,1,619.4686755599512,9.0,"(array([ 5,  6,  7, 10, 19, 20, 21, 22], dtype=int64),)"
443,2480.0,"(array([ 2,  3,  4,  6,  7,  8, 10, 11, 14, 15, 18, 19, 20, 22, 23],
      dtype=int64),)",False,0133313331331133113331330,0,0.0,0.0,"(array([ 1,  5,  9, 12, 13, 16, 17, 21], dtype=int64),)"
444,2480.0,"(array([ 3,  4,  5,  6,  7,  9, 10, 12, 13, 15, 16, 17, 19, 21, 23],
      dtype=int64),)",False,0113333313313313331313130,0,0.0,0.0,"(array([ 1,  2,  8, 11, 14, 18, 20, 22], dtype=int64),)"
445,2480.0,"(array([ 3,  4,  5,  7,  8, 11, 12, 13, 15, 17, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0113331331133313131333330,0,0.0,0.0,"(array([ 1,  2,  6,  9, 10, 14, 16, 18], dtype=int64),)"
446,2480.0,"(array([ 1,  4,  7,  8,  9, 10, 11, 13, 14, 15, 17, 18, 20, 21, 23],
      dtype=int64),)",False,0311311333331333133133130,0,0.0,0.0,"(array([ 2,  3,  5,  6, 12, 16, 19, 22], dtype=int64),)"
447,2480.0,"(array([ 2,  3,  4,  6,  7,  9, 10, 11, 12, 14, 15, 16, 18, 22, 23],
      dtype=int64),)",False,0133313313333133313111330,0,0.0,0.0,"(array([ 1,  5,  8, 13, 17, 19, 20, 21], dtype=int64),)"
448,1315.4,"(array([ 1,  2,  5,  6,  7,  9, 11, 12, 14, 17, 18, 20, 21, 22, 23],
      dtype=int64),)",True,0331133313133131133133330,8,364.3448092123723,19.0,"(array([ 3,  4,  8, 10, 13, 15, 16, 19], dtype=int64),)"
449,2480.0,"(array([ 1,  2,  4,  6,  9, 10, 12, 14, 15, 17, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0331313113313133131333330,0,0.0,0.0,"(array([ 3,  5,  7,  8, 11, 13, 16, 18], dtype=int64),)"
450,2480.0,"(array([ 1,  2,  3,  5,  6,  9, 10, 12, 13, 14, 16, 17, 19, 20, 23],
      dtype=int64),)",False,0333133113313331331331130,0,0.0,0.0,"(array([ 4,  7,  8, 11, 15, 18, 21, 22], dtype=int64),)"
451,2480.0,"(array([ 3,  4,  5,  6,  8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 22],
      dtype=int64),)",False,0113333131333133313133310,0,0.0,0.0,"(array([ 1,  2,  7,  9, 13, 17, 19, 23], dtype=int64),)"
452,2480.0,"(array([ 3,  4,  5,  7,  8,  9, 10, 11, 12, 13, 14, 16, 20, 21, 23],
      dtype=int64),)",False,0113331333333331311133130,0,0.0,0.0,"(array([ 1,  2,  6, 15, 17, 18, 19, 22], dtype=int64),)"
453,2480.0,"(array([ 3,  4,  5,  7,  8, 11, 13, 14, 17, 18, 19, 20, 21, 22, 23],
      dtype=int64),)",False,0113331331131331133333330,0,0.0,0.0,"(array([ 1,  2,  6,  9, 10, 12, 15, 16], dtype=int64),)"
454,1761.2,"(array([ 1,  2,  4,  6,  8,  9, 10, 11, 12, 13, 14, 16, 18, 19, 20],
      dtype=int64),)",True,0331313133333331313331110,2,564.9371292453702,13.0,"(array([ 3,  5,  7, 15, 17, 21, 22, 23], dtype=int64),)"
455,1320.35,"(array([ 2,  3,  4,  5,  6,  8, 11, 12, 13, 17, 18, 19, 20, 22, 23],
      dtype=int64),)",True,0133333131133311133331330,5,467.88185207379007,17.0,"(array([ 1,  7,  9, 10, 14, 15, 16, 21], dtype=int64),)"
456,2181.85,"(array([ 1,  2,  3,  4,  5,  6,  8, 12, 13, 14, 17, 19, 20, 22, 23],
      dtype=int64),)",True,0333333131113331131331330,1,472.632550190949,6.0,"(array([ 7,  9, 10, 11, 15, 16, 18, 21], dtype=int64),)"
457,2480.0,"(array([ 1,  4,  7,  9, 10, 11, 12, 13, 14, 16, 17, 19, 20, 22, 23],
      dtype=int64),)",False,0311311313333331331331330,0,0.0,0.0,"(array([ 2,  3,  5,  6,  8, 15, 18, 21], dtype=int64),)"
458,2480.0,"(array([ 2,  4,  6,  7,  8,  9, 10, 11, 14, 15, 17, 18, 19, 20, 23],
      dtype=int64),)",False,0131313333331133133331130,0,0.0,0.0,"(array([ 1,  3,  5, 12, 13, 16, 21, 22], dtype=int64),)"
459,1480.8,"(array([ 2,  3,  5,  8,  9, 10, 11, 13, 16, 17, 18, 19, 20, 22, 23],
      dtype=int64),)",True,0133131133331311333331330,3,586.6818217739492,15.0,"(array([ 1,  4,  6,  7, 12, 14, 15, 21], dtype=int64),)"
460,2480.0,"(array([ 2,  4,  6,  7,  8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 23],
      dtype=int64),)",False,0131313331133331133333130,0,0.0,0.0,"(array([ 1,  3,  5,  9, 10, 15, 16, 22], dtype=int64),)"
461,2480.0,"(array([ 1,  2,  3,  4,  5,  7,  8,  9, 13, 14, 16, 20, 21, 22, 23],
      dtype=int64),)",False,0333331333111331311133330,0,0.0,0.0,"(array([ 6, 10, 11, 12, 15, 17, 18, 19], dtype=int64),)"
462,1574.35,"(array([ 1,  2,  3,  5,  6,  7,  8,  9, 10, 14, 16, 17, 19, 21, 23],
      dtype=int64),)",True,0333133333311131331313130,4,472.95806103712835,17.0,"(array([ 4, 11, 12, 13, 15, 18, 20, 22], dtype=int64),)"
463,2480.0,"(array([ 1,  2,  3,  5,  7,  8,  9, 10, 11, 16, 17, 18, 20, 21, 22],
      dtype=int64),)",False,0333131333331111333133310,0,0.0,0.0,"(array([ 4,  6, 12, 13, 14, 15, 19, 23], dtype=int64),)"
464,2480.0,"(array([ 6,  8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23],
      dtype=int64),)",False,0111113131333333333333130,0,0.0,0.0,"(array([ 1,  2,  3,  4,  5,  7,  9, 22], dtype=int64),)"
465,1234.15,"(array([ 1,  2,  4,  6,  7,  9, 12, 13, 15, 17, 18, 19, 21, 22, 23],
      dtype=int64),)",True,0331313313113313133313330,9,440.74757798540423,18.0,"(array([ 3,  5,  8, 10, 11, 14, 16, 20], dtype=int64),)"
466,2480.0,"(array([ 3,  4,  6,  8,  9, 11, 13, 14, 16, 17, 18, 19, 21, 22, 23],
      dtype=int64),)",False,0113313133131331333313330,0,0.0,0.0,"(array([ 1,  2,  5,  7, 10, 12, 15, 20], dtype=int64),)"
467,1468.1,"(array([ 1,  2,  4,  6,  7,  8,  9, 10, 11, 12, 14, 16, 17, 22, 23],
      dtype=int64),)",True,0331313333333131331111330,4,464.0270358502832,17.0,"(array([ 3,  5, 13, 15, 18, 19, 20, 21], dtype=int64),)"
468,1994.2,"(array([ 1,  2,  4,  6,  7,  9, 10, 11, 13, 16, 17, 18, 19, 20, 22],
      dtype=int64),)",True,0331313313331311333331310,1,558.0480803658409,9.0,"(array([ 3,  5,  8, 12, 14, 15, 21, 23], dtype=int64),)"
469,2480.0,"(array([ 1,  2,  5,  6,  8,  9, 10, 13, 14, 15, 16, 17, 19, 21, 22],
      dtype=int64),)",False,0331133133311333331313310,0,0.0,0.0,"(array([ 3,  4,  7, 11, 12, 18, 20, 23], dtype=int64),)"
470,1274.9,"(array([ 2,  3,  4,  5,  6,  9, 11, 12, 13, 16, 17, 18, 20, 21, 23],
      dtype=int64),)",True,0133333113133311333133130,3,399.0596321353489,18.0,"(array([ 1,  7,  8, 10, 14, 15, 19, 22], dtype=int64),)"
471,2480.0,"(array([ 1,  2,  3,  6,  7,  9, 10, 13, 14, 15, 16, 18, 20, 21, 22],
      dtype=int64),)",False,0333113313311333313133310,0,0.0,0.0,"(array([ 4,  5,  8, 11, 12, 17, 19, 23], dtype=int64),)"
472,2480.0,"(array([ 1,  3,  4,  6,  9, 10, 11, 13, 14, 17, 18, 19, 21, 22, 23],
      dtype=int64),)",False,0313313113331331133313330,0,0.0,0.0,"(array([ 2,  5,  7,  8, 12, 15, 16, 20], dtype=int64),)"
473,1829.1,"(array([ 2,  3,  5,  7,  8, 10, 11, 15, 17, 18, 19, 20, 21, 22, 23],
      dtype=int64),)",True,0133131331331113133333330,1,591.5551453584019,11.0,"(array([ 1,  4,  6,  9, 12, 13, 14, 16], dtype=int64),)"
474,1390.45,"(array([ 1,  2,  3,  4,  7,  8, 11, 12, 13, 18, 19, 20, 21, 22, 23],
      dtype=int64),)",True,0333311331133311113333330,6,465.0398343152982,17.0,"(array([ 5,  6,  9, 10, 14, 15, 16, 17], dtype=int64),)"
475,2480.0,"(array([ 1,  2,  3,  4,  5,  6,  7,  8, 10, 12, 13, 16, 17, 19, 21],
      dtype=int64),)",False,0333333331313311331313110,0,0.0,0.0,"(array([ 9, 11, 14, 15, 18, 20, 22, 23], dtype=int64),)"
476,1707.5,"(array([ 1,  3,  5,  8, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21, 22],
      dtype=int64),)",True,0313131131333333313313310,2,571.8623523191573,13.0,"(array([ 2,  4,  6,  7,  9, 17, 20, 23], dtype=int64),)"
477,1651.95,"(array([ 1,  2,  3,  6,  7,  8, 10, 11, 12, 13, 14, 19, 20, 21, 23],
      dtype=int64),)",True,0333113331333331111333130,5,606.7499052327903,14.0,"(array([ 4,  5,  9, 15, 16, 17, 18, 22], dtype=int64),)"
478,1973.45,"(array([ 2,  4,  5,  6,  7,  8, 11, 14, 15, 16, 17, 18, 19, 20, 23],
      dtype=int64),)",True,0131333331131133333331130,2,569.3234998662887,10.0,"(array([ 1,  3,  9, 10, 12, 13, 21, 22], dtype=int64),)"
479,2480.0,"(array([ 2,  3,  4,  7,  8, 10, 12, 14, 16, 17, 18, 19, 20, 22, 23],
      dtype=int64),)",False,0133311331313131333331330,0,0.0,0.0,"(array([ 1,  5,  6,  9, 11, 13, 15, 21], dtype=int64),)"
480,1570.95,"(array([ 1,  2,  4,  5,  6,  7,  8,  9, 11, 12, 13, 14, 16, 19, 20],
      dtype=int64),)",True,0331333333133331311331110,8,534.813937271646,16.0,"(array([ 3, 10, 15, 17, 18, 21, 22, 23], dtype=int64),)"
481,2480.0,"(array([ 1,  2,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 18, 20, 22],
      dtype=int64),)",False,0331333333333311113131310,0,0.0,0.0,"(array([ 3, 14, 15, 16, 17, 19, 21, 23], dtype=int64),)"
482,2480.0,"(array([ 2,  3,  4,  5,  7,  8, 10, 11, 13, 16, 18, 19, 20, 21, 22],
      dtype=int64),)",False,0133331331331311313333310,0,0.0,0.0,"(array([ 1,  6,  9, 12, 14, 15, 17, 23], dtype=int64),)"
483,2480.0,"(array([ 1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 14, 15, 16, 23],
      dtype=int64),)",False,0333333333331133311111130,0,0.0,0.0,"(array([12, 13, 17, 18, 19, 20, 21, 22], dtype=int64),)"
484,1673.95,"(array([ 1,  3,  4,  5,  6,  9, 10, 11, 12, 13, 14, 15, 18, 19, 23],
      dtype=int64),)",True,0313333113333333113311130,8,584.3578933325022,13.0,"(array([ 2,  7,  8, 16, 17, 20, 21, 22], dtype=int64),)"
485,2480.0,"(array([ 1,  2,  3,  5,  9, 10, 12, 13, 14, 15, 16, 19, 20, 21, 23],
      dtype=int64),)",False,0333131113313333311333130,0,0.0,0.0,"(array([ 4,  6,  7,  8, 11, 17, 18, 22], dtype=int64),)"
486,1260.1,"(array([ 1,  2,  3,  4,  5,  7,  8,  9, 11, 12, 13, 14, 15, 16, 19],
      dtype=int64),)",True,0333331333133333311311110,6,236.85689772518765,20.0,"(array([ 6, 10, 17, 18, 20, 21, 22, 23], dtype=int64),)"
487,1988.4,"(array([ 1,  3,  4,  5, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 23],
      dtype=int64),)",True,0313331111333333311333130,1,548.3408064333713,9.0,"(array([ 2,  6,  7,  8,  9, 17, 18, 22], dtype=int64),)"
488,1894.45,"(array([ 1,  2,  3,  5,  6,  9, 11, 12, 13, 18, 19, 20, 21, 22, 23],
      dtype=int64),)",True,0333133113133311113333330,3,548.5019120294842,11.0,"(array([ 4,  7,  8, 10, 14, 15, 16, 17], dtype=int64),)"
489,1227.15,"(array([ 4,  5,  8,  9, 10, 12, 14, 15, 16, 18, 19, 20, 21, 22, 23],
      dtype=int64),)",True,0111331133313133313333330,2,326.39259718933573,19.0,"(array([ 1,  2,  3,  6,  7, 11, 13, 17], dtype=int64),)"
490,2480.0,"(array([ 1,  2,  5,  6,  7,  9, 10, 11, 12, 13, 14, 15, 20, 22, 23],
      dtype=int64),)",False,0331133313333333111131330,0,0.0,0.0,"(array([ 3,  4,  8, 16, 17, 18, 19, 21], dtype=int64),)"
491,2055.0,"(array([ 1,  2,  3,  4,  5,  8, 10, 13, 14, 15, 16, 17, 19, 20, 22],
      dtype=int64),)",True,0333331131311333331331310,1,540.114524892638,8.0,"(array([ 6,  7,  9, 11, 12, 18, 21, 23], dtype=int64),)"
492,1499.1,"(array([ 2,  3,  5,  6,  7,  8,  9, 13, 14, 15, 17, 19, 20, 22, 23],
      dtype=int64),)",True,0133133333111333131331330,2,516.5029428764177,16.0,"(array([ 1,  4, 10, 11, 12, 16, 18, 21], dtype=int64),)"
493,2480.0,"(array([ 1,  3,  5,  6,  8,  9, 10, 11, 13, 14, 15, 18, 19, 20, 22],
      dtype=int64),)",False,0313133133331333113331310,0,0.0,0.0,"(array([ 2,  4,  7, 12, 16, 17, 21, 23], dtype=int64),)"
494,1965.0,"(array([ 2,  4,  5,  6,  7,  9, 10, 12, 14, 15, 17, 18, 19, 21, 22],
      dtype=int64),)",True,0131333313313133133313310,1,562.1625209848128,9.0,"(array([ 1,  3,  8, 11, 13, 16, 20, 23], dtype=int64),)"
495,1607.75,"(array([ 1,  3,  4,  6,  8,  9, 11, 12, 15, 16, 17, 18, 20, 21, 23],
      dtype=int64),)",True,0313313133133113333133130,2,597.7932648499814,14.0,"(array([ 2,  5,  7, 10, 13, 14, 19, 22], dtype=int64),)"
496,1310.5,"(array([ 1,  2,  4,  6,  7,  8, 10, 13, 15, 17, 18, 19, 20, 22, 23],
      dtype=int64),)",True,0331313331311313133331330,4,512.8716701086149,17.0,"(array([ 3,  5,  9, 11, 12, 14, 16, 21], dtype=int64),)"
497,2480.0,"(array([ 2,  3,  4,  5,  6,  8,  9, 10, 13, 14, 15, 17, 19, 20, 23],
      dtype=int64),)",False,0133333133311333131331130,0,0.0,0.0,"(array([ 1,  7, 11, 12, 16, 18, 21, 22], dtype=int64),)"
498,1815.0,"(array([ 1,  3,  5,  6,  7,  8,  9, 10, 12, 15, 16, 17, 18, 20, 23],
      dtype=int64),)",True,0313133333313113333131130,3,591.6317266678656,12.0,"(array([ 2,  4, 11, 13, 14, 19, 21, 22], dtype=int64),)"
499,2480.0,"(array([ 1,  2,  3,  8,  9, 10, 12, 13, 15, 16, 17, 19, 20, 21, 22],
      dtype=int64),)",False,0333111133313313331333310,0,0.0,0.0,"(array([ 4,  5,  6,  7, 11, 14, 18, 23], dtype=int64),)"
