,alpha,avg_runs,candies,gamma,is_possible,map_layout,num_paths,std_runs,successes,walls
0,0.7,3545.9,"(array([11, 18], dtype=int64),)",0.0,True,010100000103110001300110101100000000,0,31.854826949773248,0.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
1,0.7,3366.28,"(array([11, 18], dtype=int64),)",0.010101010101010102,True,010100000103110001300110101100000000,0,136.83479674410307,0.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
2,0.7,3301.08,"(array([11, 18], dtype=int64),)",0.020202020202020204,True,010100000103110001300110101100000000,0,143.83655168280418,0.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
3,0.7,3368.44,"(array([11, 18], dtype=int64),)",0.030303030303030304,True,010100000103110001300110101100000000,0,165.39989842802203,0.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
4,0.7,3340.8,"(array([11, 18], dtype=int64),)",0.04040404040404041,True,010100000103110001300110101100000000,0,154.50773443423472,0.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
5,0.7,3341.38,"(array([11, 18], dtype=int64),)",0.05050505050505051,True,010100000103110001300110101100000000,0,157.23725894329243,0.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
6,0.7,3325.18,"(array([11, 18], dtype=int64),)",0.06060606060606061,True,010100000103110001300110101100000000,0,151.1637112537265,0.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
7,0.7,3311.1,"(array([11, 18], dtype=int64),)",0.07070707070707072,True,010100000103110001300110101100000000,0,174.095404879049,0.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
8,0.7,3372.64,"(array([11, 18], dtype=int64),)",0.08080808080808081,True,010100000103110001300110101100000000,0,162.5500243002135,0.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
9,0.7,3332.84,"(array([11, 18], dtype=int64),)",0.09090909090909091,True,010100000103110001300110101100000000,0,184.59223819001707,0.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
