,alpha,avg_runs,candies,gamma,is_possible,map_layout,num_paths,std_runs,successes,walls
24,0.7,3384.24,"(array([11], dtype=int64),)",0.24242424242424243,True,010100000103110001000110101100000000,1,194.24897013884012,4.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
25,0.7,3383.48,"(array([11], dtype=int64),)",0.25252525252525254,True,010100000103110001000110101100000000,1,223.70607859421253,2.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
26,0.7,3337.72,"(array([11], dtype=int64),)",0.26262626262626265,True,010100000103110001000110101100000000,1,267.2488009327638,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
27,0.7,3384.5,"(array([11], dtype=int64),)",0.27272727272727276,True,010100000103110001000110101100000000,1,211.56987025566755,3.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
28,0.7,3350.66,"(array([11], dtype=int64),)",0.2828282828282829,True,010100000103110001000110101100000000,1,257.8647405133164,4.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
29,0.7,3424.12,"(array([11], dtype=int64),)",0.29292929292929293,True,010100000103110001000110101100000000,1,151.6788238351023,3.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
30,0.7,3251.72,"(array([11], dtype=int64),)",0.30303030303030304,True,010100000103110001000110101100000000,1,431.80435569827216,9.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
31,0.7,3325.8,"(array([11], dtype=int64),)",0.31313131313131315,True,010100000103110001000110101100000000,1,333.586390609689,5.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
32,0.7,3301.98,"(array([11], dtype=int64),)",0.32323232323232326,True,010100000103110001000110101100000000,1,413.9598284858085,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
33,0.7,3174.52,"(array([11], dtype=int64),)",0.33333333333333337,True,010100000103110001000110101100000000,1,522.7744921091694,11.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
34,0.7,3359.52,"(array([11], dtype=int64),)",0.3434343434343435,True,010100000103110001000110101100000000,1,286.6143918228811,5.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
35,0.7,3377.8,"(array([11], dtype=int64),)",0.3535353535353536,True,010100000103110001000110101100000000,1,344.7928653554189,4.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
36,0.7,3337.26,"(array([11], dtype=int64),)",0.36363636363636365,True,010100000103110001000110101100000000,1,370.7632565398033,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
37,0.7,3350.66,"(array([11], dtype=int64),)",0.37373737373737376,True,010100000103110001000110101100000000,1,349.5793821151356,5.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
38,0.7,3347.96,"(array([11], dtype=int64),)",0.38383838383838387,True,010100000103110001000110101100000000,1,337.66877024682043,5.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
39,0.7,3331.38,"(array([11], dtype=int64),)",0.393939393939394,True,010100000103110001000110101100000000,1,328.68117621792703,7.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
