,alpha,avg_runs,candies,gamma,is_possible,map_layout,num_paths,std_runs,successes,walls
27,0.27272727272727276,2638.68,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,499.4309337636186,41.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
28,0.2828282828282829,2760.92,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,506.8448220116291,40.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
29,0.29292929292929293,2726.68,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,557.489244380553,37.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
30,0.30303030303030304,2907.56,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,561.3312804396348,31.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
31,0.31313131313131315,2716.72,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,2,551.1092102296967,38.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
32,0.32323232323232326,2969.62,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,563.2667179942376,27.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
33,0.33333333333333337,2846.64,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,2,522.894052748738,35.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
34,0.3434343434343435,2738.3,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,593.6463004180183,34.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
35,0.3535353535353536,2945.06,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,534.694619759728,31.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
36,0.36363636363636365,2946.76,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,623.4815333271708,27.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
37,0.37373737373737376,2731.32,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,593.8845490497291,36.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
38,0.38383838383838387,2643.44,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,638.0325120242699,35.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
39,0.393939393939394,2851.66,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,612.7098370354438,31.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
40,0.4040404040404041,2873.78,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,622.6282772248624,31.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
41,0.4141414141414142,2884.02,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,554.367585271722,33.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
42,0.42424242424242425,2958.32,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,593.2478551162237,26.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
43,0.43434343434343436,2971.46,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,577.8201176836958,28.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
44,0.4444444444444445,2862.54,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,640.1521134855371,28.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
45,0.4545454545454546,2776.9,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,625.2913960706641,32.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
46,0.4646464646464647,2848.92,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,618.0558499035504,31.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
47,0.4747474747474748,2848.08,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,575.4674913494246,35.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
48,0.48484848484848486,2832.84,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,623.3836815316872,30.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
49,0.494949494949495,2926.74,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,601.6673103967009,28.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
50,0.5050505050505051,2778.12,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,629.6984878495422,33.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
51,0.5151515151515152,2962.88,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,646.2133901429155,24.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
52,0.5252525252525253,2817.76,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,654.629041824452,29.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
53,0.5353535353535354,2873.76,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,583.8930915844098,30.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
54,0.5454545454545455,2919.98,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,629.7617800406754,26.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
55,0.5555555555555556,2695.28,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,576.6406520529055,37.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
56,0.5656565656565657,2954.94,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,560.3124631846056,29.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
57,0.5757575757575758,2814.18,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,656.7854045272321,31.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
58,0.5858585858585859,2979.54,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,516.4126725788204,30.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
59,0.595959595959596,2794.52,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,593.9221578624592,33.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
60,0.6060606060606061,2939.9,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,654.7769162088719,25.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
61,0.6161616161616162,2892.52,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,626.8997444567991,27.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
62,0.6262626262626263,2969.06,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,606.7484951773675,28.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
63,0.6363636363636365,2860.58,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,634.2958959350123,29.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
64,0.6464646464646465,2993.92,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,555.6641374067613,27.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
65,0.6565656565656566,2868.92,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,609.2998224191437,30.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
66,0.6666666666666667,2914.14,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,608.9398003087005,28.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
67,0.6767676767676768,2899.4,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,599.7559503664803,31.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
68,0.686868686868687,2689.88,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,624.104274620836,38.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
69,0.696969696969697,2823.9,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,643.1535197757997,29.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
70,0.7070707070707072,2845.32,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,669.1004839334672,28.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
71,0.7171717171717172,2912.76,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,570.9245680473034,33.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
72,0.7272727272727273,2908.1,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,636.7761694661634,29.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
73,0.7373737373737375,2911.68,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,575.8189451555063,30.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
74,0.7474747474747475,2989.84,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,599.0931600343973,26.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
75,0.7575757575757577,2824.48,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,566.0789782353696,34.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
76,0.7676767676767677,2982.62,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,619.9637373266279,26.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
77,0.7777777777777778,2804.98,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,598.0425566797065,31.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
78,0.787878787878788,2884.62,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,622.2529353888176,31.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
79,0.797979797979798,2787.52,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,643.0821795074095,31.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
80,0.8080808080808082,2700.82,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,654.6530284051239,36.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
81,0.8181818181818182,2814.52,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,658.9114732648081,30.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
82,0.8282828282828284,2934.6,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,603.4199864107917,29.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
83,0.8383838383838385,2774.74,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,579.7312415248983,36.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
84,0.8484848484848485,2947.44,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,616.0619176673721,28.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
85,0.8585858585858587,2817.54,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,648.1131138929377,31.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
86,0.8686868686868687,2975.96,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,580.8617721971381,26.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
87,0.8787878787878789,2871.48,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,631.2979087562384,28.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
88,0.888888888888889,2958.2,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,559.7631999336862,28.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
89,0.8989898989898991,2758.46,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,646.751272437867,32.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
90,0.9090909090909092,2969.22,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,570.2025355959056,28.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
91,0.9191919191919192,2612.5,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,610.7964718300196,39.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
92,0.9292929292929294,2903.22,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,645.695169255586,28.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
93,0.9393939393939394,2982.5,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,603.6748876671945,26.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
94,0.9494949494949496,3005.76,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,544.7750934101153,27.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
95,0.9595959595959597,2868.68,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,606.8789480613082,32.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
96,0.9696969696969697,2976.54,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,648.5787912042762,22.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
97,0.9797979797979799,2920.52,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,632.1729269748903,28.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
98,0.98989898989899,2926.6,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,620.1029591930682,27.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
99,1.0,2942.3,"(array([11, 18], dtype=int64),)",0.95,True,010100000103110001300110101100000000,1,561.0098483984037,29.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
